ลำดับป้ายรถเมล์,ชื่อภาษาไทย,ชื่อภาษาอังกฤษ,รายละเอียด,ละติจูด,ลองติจูด,ชื่ออ้างอิง,ชื่ออ้างอิงภาษาอังกฤษ
1296,ลานพระรูปทรงม้า(ถนนศรีอยุธยาขาออก),lan phraloopsongmah,ถนน ศรีอยุธ่ยา,13.7679160416219,100.5120300831,ลานพระรูปทรงม้า(ถนนศรีอยุธยา ขาออก),"lan phraloopsongmah,"
1297,กองทัพภาคที่ 1,1st army area,ถนน ราดำเนินนอก,13.7672993494091,100.511123561148,กองทัพภาคที่ 1,"1st army area,"
1300,ตรงข้ามกองทัพภาคที่ 1,1st army area,ถนน ราดำเนินนอก,13.766969183147,100.510844118446,ตรงข้ามกองทัพภาคที่ 1,"1st army area,"
1301,ลานพระรูปทรงม้า(ถนนราชดำเนินนอกขาเข้า),lan phraloopsongmah,",รงเรียนเซนต์จอห์น,",13.7680733073633,100.511340806167,ลานพระรูปทรงม้า(ถนนราชดำเนินนอก ขาเข้า),"lan phraloopsongmah,"
1302,ลานพระรูปทรงม้า,Wat benjamapitt,ถนน ศรีอยุธยา,13.7677118474423,100.512815661116,"ลานพระรูปทรงม้า,ตรงข้ามวัดเบญจมบพิตร,สนามเสือป่า, วิทยาลัยเทคโนโลยีจิตรลดา","Wat benjamapitt,"
1303,สวนจิตรลดา,suan jitlada,ถนน ศรีอยุธยา,13.7639598305845,100.521095718993,สวนจิตรลดา,"suan jitlada,"
1306,"แยกนาหลวง,หน้าธนาคารกรุงเทพ(ประชาอุทิศ)","yaek naaluang, bangkok bank (prachauthit)",ถนน ประชาอุทิศ,13.6472432058803,100.495819253107,"แยกนาหลวง , หน้าธนาคารกรุงเทพ(ประชาอุทิศ)","yaek naaluang, bangkok bank (prachauthit),"
1307,โรงเรียนนาหลวง,naluang school,ถนน พุทธบูชา,13.6476784449818,100.494758050287,โรงเรียนนาหลวง,"naluang school,"
1309,สวนธนบุรีรมย์,suan thon buriram,ถนน พุทธบูชา,13.6499219038628,100.491597014994,สวนธนบุรีรมย์,"suan thon buriram,"
1311,แยกนาหลวง,yaek naaluang,ถนน ประชาอุทิศ,13.6471778457069,100.495754627494,แยกนาหลวง,"yaek naaluang,"
1314,BTS อ่อนนุช(ขาออก),BTS onnut,ถนน สุขุมวิท,13.7057671281878,100.600990783297,BTS อ่อนนุช(ขาออก),"BTS onnut,"
1315,สี่เสาเทเวศร์,Si Sao Thewet,ถนน ศรีอยุธยา ขาเข้า,13.7707425608109,100.505522512759,สี่เสาเทเวศร์,Si Sao Thewet
1317,ตลาดไท,thai market,ถนน พหลโยธิน,14.0819613818888,100.6185180538,ตลาดไท,"thai market,"
1318,ท่าน้ำปู่เจ้าท่ารถสาย 513(ขาออก),tha nam puchao tha rot sai 513,ถนน ปู่เจ้าสมิงพราย,13.6569684793362,100.537832296188,ท่าน้ำปู่เจ้า ท่ารถสาย 513(ขาออก),"tha nam puchao tha rot sai 513,"
1319,ท่าน้ำปู่เจ้าท่ารถสาย 513(ขาเข้า),tha nam puchao tha rot sai 513,ถนน ปู่เจ้าสมิงพราย,13.6568158102724,100.537751498174,ท่าน้ำปู่เจ้า ท่ารถสาย 513(ขาเข้า),"tha nam puchao tha rot sai 513,"
1320,"สำนักงานที่ดินมีนบุรี,ศาลจังหวัดมีนบุรี",Minburi Land Office,ถนน สีหบุรานุกิจ ขาออก,13.8142846934948,100.732960288569,"สำนักงานที่ดินมีนบุรี,ศาลจังหวัดมีนบุรี,ตรงข้ามโรงเรียนสตรีเศรษฐบุตรบำเพ็ญ","Minburi Land Office,"
1321,ซอยลาดกระบัง 32,Ladkrabang 32,ถนน ลาดกระบัง ขาเข้า,13.7224500880162,100.743570150411,ซอยลาดกระบัง 32,Soi Ladkrabang 32
1322,แยกกิ่งแก้ว(มาร์เก็ตแลนด์),Kingkaeo Junction (Market Land),ถนน ลาดกระบัง ขาเข้า,13.7223542077755,100.737841477988,"แยกกิ่งแก้ว,มาร์เก็ตแลนด์","Kingkaeo Junction (Market Land),Kingkaeo Junction,Market Land"
1323,ดิยูโรเปี้ยนทาวน์,The European Town,ถนน ลาดกระบัง ขาเข้า,13.7223250155801,100.733460075261,ซอยลาดกระบัง 24/1 (ดิยูโรเปี้ยนทาวน์),Soi Ladkrabang 24/1 (The European Town)
1324,ตรงข้ามวัดลานบุญ,Opp Wat Lanboon,ถนน ลาดกระบัง ขาเข้า,13.7220540524572,100.719093258378,ตรงข้ามวัดลานบุญ,Opp Wat Lanboon
1325,หมู่บ้านไทยสมุทร,Thai Samut Village,ถนน ลาดกระบัง ขาเข้า,13.7220875100182,100.717214751162,ซอยลาดกระบัง 16 (หมู่บ้านไทยสมุทร),Soi Ladkrabang 16 (Thai Samut Village)
1326,ซอยลาดกระบัง 14,Ladkrabang 14,ถนน ลาดกระบัง ขาเข้า,13.7220691551897,100.714265778169,"ซอยลาดกระบัง 14,โรงเรียนประเวศพิทยาคาร","Soi Ladkrabang 14,Prawet Pittayakan School"
1327,โรงพยาบาลสิรินธร,Sirindhorn Hospital,ถนน อ่อนนุช ขาเข้า,13.7218043535494,100.706500682377,"รพ.สิรินธร,ซอยอ่อนนุช 90 โรงพยาบาลจุฬารัตน์ 7,วิทยาลัยเทคโนโลยีวังเด็กพัฒน์บริหารธุรกิจ (พัฒน์แบค)","Soi Onnut 90 (Sirindhorn Hospital),Chularat 7 Hospital,PATBAC"
1328,แยกอ่อนนุช-สุขาภิบาล 2,Onnut-Sukhapiban 2 Junction,ถนน อ่อนนุช ขาเข้า,13.7216102116714,100.703780997719,แยกอ่อนนุช-สุขาภิบาล 2,Onnut-Sukhapiban 2 Junction
1330,บริษัทพัฒนาการถาวร(ขาออก),pattanakarn thawon company,ถนน พัฒนาการ,13.7230627127458,100.658589867003,บริษัทพัฒนาการถาวร,"pattanakarn thawon company,"
1331,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,muban phasuk nivej,ถนน พัฒนาการ,13.7275877760524,100.656548694841,",ตรงข้ามหมู่บ้านผาสุกนิเวศน์,","muban phasuk nivej,"
1332,ตลาดพัฒนาการซอย 70,pattanakarn soi 70,ถนน พัฒนาการ,13.7292505930183,100.655374459061,",ตลาดพัฒนาการ ซอย 70,","pattanakarn soi 70,"
1333,เขตสวนหลวง,pattanakarn market,ถนน พัฒนาการ,13.731417861249,100.65098345876,เขตสวนหลวง,"pattanakarn market,"
1334,ตรงข้ามโรงพยาบาลวิภาราม,"pattanakarn soi 56,viparum hotpital",ถนน พัฒนาการ,13.7339106453829,100.645743004238,ตรงข้ามโรงพยาบาลวิภาราม,"pattanakarn soi 56,viparum hotpital,"
1335,อาร์เอสแมนชั่น,R.S. mansion,ถนน พระราม 9,13.75002,100.59571,อาร์เอสแมนชั่น,"R.S. mansion,"
1336,โรงพยาบาลวิภาราม,pattanakarn soi 56,ถนน พัฒนาการ,13.7339587341936,100.646081777394,โรงพยาบาลวิภาราม,"pattanakarn soi 56,"
1337,ตรงข้ามตลาดพัฒนาการ,pattanakarn market,ถนน พัฒนาการ,13.7305079223355,100.65325250855,ตรงข้ามตลาดพัฒนาการ,"pattanakarn market,"
1338,พัฒนาการซอย 70,pattanakarn soi 70,ถนน พัฒนาการ,13.7295415699985,100.655543292936,พัฒนาการ ซอย 70,"pattanakarn soi 70,"
1339,หมู่บ้านผาสุกนิเวศน์,muban phasuk nivej,ถนน พัฒนาการ,13.7276783249734,100.656858929529,หมู่บ้านผาสุกนิเวศน์,"muban phasuk nivej,"
1340,บริษัทพัฒนาการถาวร(ขาเข้า),pattanakarn thawon company,ถนน พัฒนาการ,13.7229507414575,100.658334716138,บริษัทพัฒนาการถาวร,"pattanakarn thawon company,"
1341,ลานกีฬาสุขภาพ,health sport,ถนน อ่อนนุช  ,13.721592204704,100.699612574814,ลานกีฬาสุขภาพ,"health sport,"
1342,ตรงข้ามแยกแม็คอ่อนนุช-สุขาภิบาล 2,Onnut-Sukhapiban 2 Junction,ถนน อ่อนนุช  ,13.7218266257586,100.703602589413,ตรงข้ามแยกแม็ค อ่อนนุช-สุขาภิบาล 2,"Onnut-Sukhapiban 2 Junction,"
1343,ตรงข้ามโรงพยาบาลสิรินธร,OPP Sirindhorn Hospital,ถนน อ่อนนุช ขาออก,13.7220283841311,100.707259042156,ตรงข้าม รพ.สิรินธร,OPP Sirindhorn Hospital
1344,ศุภาลัยสุวรรณภูมิ,Supalai Suvarnabhumi,ถนน ลาดกระบัง ขาออก,13.7222518279603,100.7133707502,ซอยลาดกระบัง 1ก/14 (ศุภาลัย สุวรรณภูมิ),Soi Ladkrabang 1ก/14 (Supalai Suvarnabhumi)
